0,1,2,3,4
Fecha,Día,Min,Máx,Precio
17/08,Martes,2783,3201,2992
18/08,Miércoles,2821,3245,3033
19/08,Jueves,2772,3190,2981
20/08,Viernes,3023,3479,3251
23/08,Lunes,2912,3350,3131
24/08,Martes,2933,3375,3154
25/08,Miércoles,2912,3350,3131
26/08,Jueves,3058,3518,3288
27/08,Viernes,2915,3353,3134
30/08,Lunes,3186,3666,3426
31/08,Martes,3258,3748,3503
1/09,Miércoles,3382,3892,3637
2/09,Jueves,3675,4229,3952
3/09,Viernes,3533,4065,3799
6/09,Lunes,3606,4148,3877
7/09,Martes,3645,4193,3919
8/09,Miércoles,3744,4308,4026
9/09,Jueves,3867,4449,4158
10/09,Viernes,4005,4607,4306
13/09,Lunes,4004,4606,4305
14/09,Martes,4132,4754,4443
15/09,Miércoles,4200,4832,4516
16/09,Jueves,4215,4849,4532
17/09,Viernes,4338,4990,4664
