0,1,2,3,4
Fecha,Día,Min,Máx,Precio
13/10,Miércoles,3420,3934,3677
14/10,Jueves,3268,3760,3514
15/10,Viernes,3282,3776,3529
18/10,Lunes,3258,3748,3503
19/10,Martes,3268,3760,3514
20/10,Miércoles,3323,3823,3573
21/10,Jueves,3453,3973,3713
22/10,Viernes,3417,3931,3674
25/10,Lunes,3447,3965,3706
26/10,Martes,3530,4062,3796
27/10,Miércoles,3894,4480,4187
28/10,Jueves,4098,4714,4406
29/10,Viernes,4162,4788,4475
1/11,Lunes,3992,4592,4292
2/11,Martes,3814,4388,4101
3/11,Miércoles,3995,4597,4296
4/11,Jueves,3988,4588,4288
5/11,Viernes,3705,4263,3984
8/11,Lunes,3796,4368,4082
9/11,Martes,4233,4871,4552
10/11,Miércoles,3940,4534,4237
11/11,Jueves,3512,4040,3776
12/11,Viernes,3402,3914,3658
15/11,Lunes,3439,3957,3698
