0,1,2,3,4
Fecha,Día,Min,Máx,Precio
20/04,Martes,2015,2319,2167
21/04,Miércoles,1926,2216,2071
22/04,Jueves,1856,2136,1996
23/04,Viernes,1921,2211,2066
26/04,Lunes,2032,2338,2185
27/04,Martes,2186,2515,2350
28/04,Miércoles,2172,2500,2336
29/04,Jueves,2189,2519,2354
30/04,Viernes,2261,2601,2431
3/05,Lunes,2245,2583,2414
4/05,Martes,2380,2738,2559
5/05,Miércoles,2212,2544,2378
6/05,Jueves,2216,2550,2383
7/05,Viernes,2249,2587,2418
10/05,Lunes,2324,2674,2499
11/05,Martes,2187,2517,2352
12/05,Miércoles,2373,2731,2552
13/05,Jueves,2434,2800,2617
14/05,Viernes,2536,2918,2727
17/05,Lunes,2571,2957,2764
18/05,Martes,2769,3185,2977
19/05,Miércoles,2725,3135,2930
20/05,Jueves,2747,3161,2954
21/05,Viernes,2943,3385,3164
