0,1,2,3,4
Fecha,Día,Min,Máx,Precio
22/06,Martes,2159,2485,2322
23/06,Miércoles,2097,2413,2255
24/06,Jueves,1973,2271,2122
25/06,Viernes,1978,2276,2127
28/06,Lunes,1841,2119,1980
29/06,Martes,1814,2088,1951
30/06,Miércoles,1867,2147,2007
1/07,Jueves,1977,2275,2126
2/07,Viernes,1990,2290,2140
5/07,Lunes,1895,2181,2038
6/07,Martes,1794,2064,1929
7/07,Miércoles,1867,2147,2007
8/07,Jueves,1806,2078,1942
9/07,Viernes,1728,1988,1858
12/07,Lunes,1781,2049,1915
13/07,Martes,1740,2002,1871
14/07,Miércoles,1641,1887,1764
15/07,Jueves,1731,1991,1861
16/07,Viernes,1778,2046,1912
19/07,Lunes,1730,1990,1860
20/07,Martes,1962,2258,2110
21/07,Miércoles,2056,2366,2211
22/07,Jueves,1942,2234,2088
23/07,Viernes,1710,1968,1839
