0,1,2,3,4
Fecha,Día,Min,Máx,Precio
20/05,Jueves,3238,3726,3482
21/05,Viernes,2962,3408,3185
24/05,Lunes,2916,3356,3136
25/05,Martes,2604,2996,2800
26/05,Miércoles,2856,3286,3071
27/05,Jueves,2787,3207,2997
28/05,Viernes,2543,2925,2734
31/05,Lunes,2690,3096,2893
1/06,Martes,2705,3113,2909
2/06,Miércoles,2713,3121,2917
3/06,Jueves,3049,3509,3279
4/06,Viernes,3042,3500,3271
7/06,Lunes,3010,3464,3237
8/06,Martes,3278,3772,3525
9/06,Miércoles,3095,3561,3328
10/06,Jueves,3590,4130,3860
11/06,Viernes,3595,4137,3866
14/06,Lunes,3818,4392,4105
15/06,Martes,3842,4420,4131
16/06,Miércoles,3852,4432,4142
17/06,Jueves,3972,4570,4271
18/06,Viernes,4180,4810,4495
21/06,Lunes,4564,5250,4907
22/06,Martes,4776,5496,5136
