0,1,2,3,4
Fecha,Día,Min,Máx,Precio
4/06,Viernes,2586,2976,2781
7/06,Lunes,2517,2895,2706
8/06,Martes,2854,3284,3069
9/06,Miércoles,2990,3440,3215
10/06,Jueves,2823,3249,3036
11/06,Viernes,2487,2861,2674
14/06,Lunes,2358,2714,2536
15/06,Martes,2517,2895,2706
16/06,Miércoles,2572,2960,2766
17/06,Jueves,2984,3434,3209
18/06,Viernes,2730,3140,2935
21/06,Lunes,2573,2961,2767
22/06,Martes,2261,2601,2431
23/06,Miércoles,2569,2955,2762
24/06,Jueves,2158,2482,2320
25/06,Viernes,2223,2557,2390
28/06,Lunes,2033,2339,2186
29/06,Martes,2001,2303,2152
30/06,Miércoles,1787,2055,1921
1/07,Jueves,1960,2254,2107
2/07,Viernes,1912,2200,2056
5/07,Lunes,1745,2007,1876
6/07,Martes,1846,2124,1985
7/07,Miércoles,1856,2136,1996
