0,1,2,3,4
Fecha,Día,Min,Máx,Precio
4/08,Miércoles,2242,2580,2411
5/08,Jueves,2289,2633,2461
6/08,Viernes,2314,2662,2488
9/08,Lunes,2377,2735,2556
10/08,Martes,2455,2825,2640
11/08,Miércoles,2543,2925,2734
12/08,Jueves,2542,2924,2733
13/08,Viernes,2624,3018,2821
16/08,Lunes,2667,3069,2868
17/08,Martes,2677,3079,2878
18/08,Miércoles,2755,3169,2962
19/08,Jueves,2891,3327,3109
20/08,Viernes,2934,3376,3155
23/08,Lunes,3277,3771,3524
24/08,Martes,3219,3703,3461
25/08,Miércoles,3094,3560,3327
26/08,Jueves,3081,3545,3313
27/08,Viernes,3120,3590,3355
30/08,Lunes,3052,3512,3282
31/08,Martes,2936,3378,3157
1/09,Miércoles,3018,3472,3245
2/09,Jueves,2880,3314,3097
3/09,Viernes,2736,3148,2942
6/09,Lunes,2774,3192,2983
