0,1,2,3,4
Fecha,Día,Min,Máx,Precio
12/07,Lunes,2025,2329,2177
13/07,Martes,1848,2126,1987
14/07,Miércoles,1843,2121,1982
15/07,Jueves,1948,2242,2095
16/07,Viernes,1842,2120,1981
19/07,Lunes,1921,2211,2066
20/07,Martes,1985,2283,2134
21/07,Miércoles,2028,2334,2181
22/07,Jueves,1880,2162,2021
23/07,Viernes,1976,2274,2125
26/07,Lunes,2053,2363,2208
27/07,Martes,2158,2482,2320
28/07,Miércoles,2336,2688,2512
29/07,Jueves,2363,2719,2541
30/07,Viernes,2151,2475,2313
2/08,Lunes,2173,2501,2337
3/08,Martes,2277,2619,2448
4/08,Miércoles,2266,2608,2437
5/08,Jueves,1907,2195,2051
6/08,Viernes,1974,2272,2123
9/08,Lunes,1917,2205,2061
10/08,Martes,1803,2075,1939
11/08,Miércoles,1807,2079,1943
12/08,Jueves,1681,1935,1808
