0,1,2,3,4
Fecha,Día,Min,Máx,Precio
7/07,Miércoles,2283,2627,2455
8/07,Jueves,2159,2485,2322
9/07,Viernes,2252,2592,2422
12/07,Lunes,2327,2677,2502
13/07,Martes,2378,2736,2557
14/07,Miércoles,2204,2536,2370
15/07,Jueves,2318,2666,2492
16/07,Viernes,2408,2770,2589
19/07,Lunes,2531,2911,2721
20/07,Martes,2740,3152,2946
21/07,Miércoles,2771,3189,2980
22/07,Jueves,2523,2903,2713
23/07,Viernes,2549,2933,2741
26/07,Lunes,2670,3072,2871
27/07,Martes,2658,3058,2858
28/07,Miércoles,2237,2573,2405
29/07,Jueves,2315,2663,2489
30/07,Viernes,2248,2586,2417
2/08,Lunes,2115,2433,2274
3/08,Martes,2119,2439,2279
4/08,Miércoles,1973,2269,2121
5/08,Jueves,1944,2236,2090
6/08,Viernes,2000,2301,2150
9/08,Lunes,2118,2436,2277
