0,1,2,3,4
Fecha,Día,Min,Máx,Precio
19/04,Lunes,2174,2502,2338
20/04,Martes,2251,2589,2420
21/04,Miércoles,2381,2739,2560
22/04,Jueves,2560,2946,2753
23/04,Viernes,2545,2929,2737
26/04,Lunes,2565,2951,2758
27/04,Martes,2649,3047,2848
28/04,Miércoles,2630,3026,2828
29/04,Jueves,2788,3208,2998
30/04,Viernes,2591,2981,2786
3/05,Lunes,2597,2987,2792
4/05,Martes,2636,3032,2834
5/05,Miércoles,2724,3134,2929
6/05,Jueves,2564,2950,2757
7/05,Viernes,2782,3200,2991
10/05,Lunes,2852,3282,3067
11/05,Martes,2972,3420,3196
12/05,Miércoles,3013,3467,3240
13/05,Jueves,3245,3733,3489
14/05,Viernes,3194,3674,3434
17/05,Lunes,3220,3704,3462
18/05,Martes,3448,3968,3708
19/05,Miércoles,3458,3978,3718
20/05,Jueves,3279,3773,3526
