0,1,2,3,4
Fecha,Día,Min,Máx,Precio
26/10,Martes,3716,4276,3996
27/10,Miércoles,3901,4489,4195
28/10,Jueves,3814,4388,4101
29/10,Viernes,3722,4282,4002
1/11,Lunes,3995,4597,4296
2/11,Martes,4136,4758,4447
3/11,Miércoles,4028,4634,4331
4/11,Jueves,4046,4656,4351
5/11,Viernes,4006,4608,4307
8/11,Lunes,4087,4703,4395
9/11,Martes,4295,4941,4618
10/11,Miércoles,4438,5106,4772
11/11,Jueves,4371,5029,4700
12/11,Viernes,4535,5217,4876
15/11,Lunes,4333,4985,4659
16/11,Martes,4351,5005,4678
17/11,Miércoles,4318,4968,4643
18/11,Jueves,4331,4983,4657
19/11,Viernes,4404,5068,4736
22/11,Lunes,4577,5267,4922
23/11,Martes,4530,5212,4871
24/11,Miércoles,4570,5258,4914
25/11,Jueves,4681,5385,5033
26/11,Viernes,5163,5941,5552
