0,1,2,3,4
Fecha,Día,Min,Máx,Precio
30/06,Miércoles,2092,2406,2249
1/07,Jueves,2198,2528,2363
2/07,Viernes,2380,2738,2559
5/07,Lunes,2407,2769,2588
6/07,Martes,2191,2521,2356
7/07,Miércoles,2213,2547,2380
8/07,Jueves,2318,2668,2493
9/07,Viernes,2308,2656,2482
12/07,Lunes,1943,2235,2089
13/07,Martes,2011,2313,2162
14/07,Miércoles,1952,2246,2099
15/07,Jueves,1837,2113,1975
16/07,Viernes,1840,2118,1979
19/07,Lunes,1713,1971,1842
20/07,Martes,1688,1942,1815
21/07,Miércoles,1736,1998,1867
22/07,Jueves,1840,2116,1978
23/07,Viernes,1852,2130,1991
26/07,Lunes,1763,2029,1896
27/07,Martes,1669,1921,1795
28/07,Miércoles,1737,1999,1868
29/07,Jueves,1681,1935,1808
30/07,Viernes,1609,1851,1730
2/08,Lunes,1658,1908,1783
