0,1,2,3,4
Fecha,Día,Min,Máx,Precio
26/04,Lunes,2174,2502,2338
27/04,Martes,2214,2548,2381
28/04,Miércoles,2239,2575,2407
29/04,Jueves,2414,2778,2596
30/04,Viernes,2330,2680,2505
3/05,Lunes,2252,2592,2422
4/05,Martes,2152,2476,2314
5/05,Miércoles,2074,2386,2230
6/05,Jueves,2146,2470,2308
7/05,Viernes,2270,2612,2441
10/05,Lunes,2441,2809,2625
11/05,Martes,2427,2793,2610
12/05,Miércoles,2446,2814,2630
13/05,Jueves,2526,2906,2716
14/05,Viernes,2508,2886,2697
17/05,Lunes,2659,3059,2859
18/05,Martes,2471,2843,2657
19/05,Miércoles,2477,2849,2663
20/05,Jueves,2514,2892,2703
21/05,Viernes,2598,2990,2794
24/05,Lunes,2446,2814,2630
25/05,Martes,2653,3053,2853
26/05,Miércoles,2721,3131,2926
27/05,Jueves,2836,3262,3049
