0,1,2,3,4
Fecha,Día,Min,Máx,Precio
30/04,Viernes,2638,3036,2837
3/05,Lunes,2777,3195,2986
4/05,Martes,3032,3488,3260
5/05,Miércoles,3173,3651,3412
6/05,Jueves,2971,3419,3195
7/05,Viernes,2931,3373,3152
10/05,Lunes,2985,3435,3210
11/05,Martes,3018,3472,3245
12/05,Miércoles,3254,3744,3499
13/05,Jueves,3140,3612,3376
14/05,Viernes,3036,3492,3264
17/05,Lunes,2901,3337,3119
18/05,Martes,2796,3216,3006
19/05,Miércoles,2893,3329,3111
20/05,Jueves,3061,3521,3291
21/05,Viernes,3291,3787,3539
24/05,Lunes,3273,3765,3519
25/05,Martes,3299,3795,3547
26/05,Miércoles,3406,3918,3662
27/05,Jueves,3381,3891,3636
28/05,Viernes,3584,4124,3854
31/05,Lunes,3331,3833,3582
1/06,Martes,3339,3841,3590
2/06,Miércoles,3388,3898,3643
