0,1,2,3,4
Fecha,Día,Min,Máx,Precio
22/10,Viernes,4156,4782,4469
25/10,Lunes,4302,4950,4626
26/10,Martes,4190,4820,4505
27/10,Miércoles,4209,4843,4526
28/10,Jueves,4167,4795,4481
29/10,Viernes,4253,4893,4573
1/11,Lunes,4469,5141,4805
2/11,Martes,4617,5313,4965
3/11,Miércoles,4548,5232,4890
4/11,Jueves,4718,5428,5073
5/11,Viernes,4509,5187,4848
8/11,Lunes,4527,5209,4868
9/11,Martes,4494,5170,4832
10/11,Miércoles,4508,5186,4847
11/11,Jueves,4584,5274,4929
12/11,Viernes,4763,5481,5122
15/11,Lunes,4714,5424,5069
16/11,Martes,4756,5472,5114
17/11,Miércoles,4871,5605,5238
18/11,Jueves,5374,6182,5778
19/11,Viernes,5654,6506,6080
22/11,Lunes,5743,6607,6175
23/11,Martes,5508,6338,5923
24/11,Miércoles,5263,6055,5659
