0,1,2,3,4
Fecha,Día,Min,Máx,Precio
14/06,Lunes,2218,2552,2385
15/06,Martes,2112,2430,2271
16/06,Miércoles,2000,2301,2150
17/06,Jueves,2080,2394,2237
18/06,Viernes,2013,2317,2165
21/06,Lunes,1926,2216,2071
22/06,Martes,1986,2284,2135
23/06,Miércoles,1940,2232,2086
24/06,Jueves,1829,2105,1967
25/06,Viernes,1930,2220,2075
28/06,Lunes,1983,2281,2132
29/06,Martes,1929,2219,2074
30/06,Miércoles,2188,2518,2353
1/07,Jueves,2292,2638,2465
2/07,Viernes,2165,2491,2328
5/07,Lunes,1907,2194,2050
6/07,Martes,1808,2080,1944
7/07,Miércoles,1929,2219,2074
8/07,Jueves,1972,2268,2120
9/07,Viernes,2287,2631,2459
12/07,Lunes,2092,2406,2249
13/07,Martes,1972,2268,2120
14/07,Miércoles,1733,1993,1863
15/07,Jueves,1968,2264,2116
