0,1,2,3,4
Fecha,Día,Min,Máx,Precio
28/09,Martes,2985,3435,3210
29/09,Miércoles,2980,3428,3204
30/09,Jueves,2769,3185,2977
1/10,Viernes,2837,3264,3050
4/10,Lunes,3163,3639,3401
5/10,Martes,2943,3387,3165
6/10,Miércoles,2624,3018,2821
7/10,Jueves,2542,2924,2733
8/10,Viernes,2570,2956,2763
11/10,Lunes,2447,2815,2631
12/10,Martes,2415,2779,2597
13/10,Miércoles,2542,2924,2733
14/10,Jueves,2658,3058,2858
15/10,Viernes,2562,2948,2755
18/10,Lunes,2674,3076,2875
19/10,Martes,2721,3131,2926
20/10,Miércoles,2551,2935,2743
21/10,Jueves,2496,2872,2684
22/10,Viernes,2545,2929,2737
25/10,Lunes,2224,2558,2391
26/10,Martes,2210,2542,2376
27/10,Miércoles,2247,2585,2416
28/10,Jueves,2216,2550,2383
29/10,Viernes,2305,2653,2479
