0,1,2,3,4
Fecha,Día,Min,Máx,Precio
5/07,Lunes,2140,2462,2301
6/07,Martes,2187,2517,2352
7/07,Miércoles,2027,2333,2180
8/07,Jueves,2132,2452,2292
9/07,Viernes,2215,2549,2382
12/07,Lunes,2328,2678,2503
13/07,Martes,2520,2900,2710
14/07,Miércoles,2549,2933,2741
15/07,Jueves,2320,2670,2495
16/07,Viernes,2344,2696,2520
19/07,Lunes,2455,2825,2640
20/07,Martes,2444,2812,2628
21/07,Miércoles,2056,2366,2211
22/07,Jueves,2128,2448,2288
23/07,Viernes,2066,2378,2222
26/07,Lunes,1945,2237,2091
27/07,Martes,1949,2243,2096
28/07,Miércoles,1814,2088,1951
29/07,Jueves,1787,2057,1922
30/07,Viernes,1839,2115,1977
2/08,Lunes,1947,2241,2094
3/08,Martes,1960,2256,2108
4/08,Miércoles,1867,2149,2008
5/08,Jueves,1768,2034,1901
