0,1,2,3,4
Fecha,Día,Min,Máx,Precio
8/07,Jueves,2283,2627,2455
9/07,Viernes,2159,2485,2322
12/07,Lunes,2252,2592,2422
13/07,Martes,2327,2677,2502
14/07,Miércoles,2378,2736,2557
15/07,Jueves,2204,2536,2370
16/07,Viernes,2318,2666,2492
19/07,Lunes,2408,2770,2589
20/07,Martes,2531,2911,2721
21/07,Miércoles,2740,3152,2946
22/07,Jueves,2771,3189,2980
23/07,Viernes,2523,2903,2713
26/07,Lunes,2549,2933,2741
27/07,Martes,2670,3072,2871
28/07,Miércoles,2658,3058,2858
29/07,Jueves,2237,2573,2405
30/07,Viernes,2315,2663,2489
2/08,Lunes,2248,2586,2417
3/08,Martes,2115,2433,2274
4/08,Miércoles,2119,2439,2279
5/08,Jueves,1973,2269,2121
6/08,Viernes,1944,2236,2090
9/08,Lunes,2000,2301,2150
10/08,Martes,2118,2436,2277
