0,1,2,3,4
Fecha,Día,Min,Máx,Precio
16/07,Viernes,1716,1974,1845
19/07,Lunes,1763,2029,1896
20/07,Martes,1682,1936,1809
21/07,Miércoles,1599,1839,1719
22/07,Jueves,1621,1865,1743
23/07,Viernes,1594,1834,1714
26/07,Lunes,1617,1861,1739
27/07,Martes,1476,1698,1587
28/07,Miércoles,1472,1694,1583
29/07,Jueves,1556,1790,1673
30/07,Viernes,1471,1693,1582
2/08,Lunes,1535,1766,1650
3/08,Martes,1586,1824,1705
4/08,Miércoles,1621,1865,1743
5/08,Jueves,1502,1728,1615
6/08,Viernes,1579,1817,1698
9/08,Lunes,1641,1887,1764
10/08,Martes,1724,1984,1854
11/08,Miércoles,1867,2149,2008
12/08,Jueves,1889,2173,2031
13/08,Viernes,1720,1978,1849
16/08,Lunes,1737,1999,1868
17/08,Martes,1820,2094,1957
18/08,Miércoles,1812,2084,1948
