0,1,2,3,4
Fecha,Día,Min,Máx,Precio
26/07,Lunes,2074,2386,2230
27/07,Martes,2105,2421,2263
28/07,Miércoles,2351,2705,2528
29/07,Jueves,2309,2657,2483
30/07,Viernes,2220,2554,2387
2/08,Lunes,2211,2543,2377
3/08,Martes,2239,2575,2407
4/08,Miércoles,2190,2520,2355
5/08,Jueves,2106,2424,2265
6/08,Viernes,2165,2491,2328
9/08,Lunes,2066,2378,2222
10/08,Martes,1963,2259,2111
11/08,Miércoles,1991,2291,2141
12/08,Jueves,1959,2253,2106
13/08,Viernes,1987,2287,2137
16/08,Lunes,1814,2087,1950
17/08,Martes,1809,2081,1945
18/08,Miércoles,1912,2200,2056
19/08,Jueves,1808,2080,1944
20/08,Viernes,1886,2170,2028
23/08,Lunes,1948,2242,2095
24/08,Martes,1991,2291,2141
25/08,Miércoles,1845,2123,1984
26/08,Jueves,1940,2232,2086
