0,1,2,3,4
Fecha,Día,Min,Máx,Precio
7/07,Miércoles,1933,2223,2078
8/07,Jueves,2016,2320,2168
9/07,Viernes,2083,2397,2240
12/07,Lunes,2129,2449,2289
13/07,Martes,1973,2269,2121
14/07,Miércoles,2074,2386,2230
15/07,Jueves,2155,2479,2317
16/07,Viernes,2265,2605,2435
19/07,Lunes,2452,2822,2637
20/07,Martes,2480,2854,2667
21/07,Miércoles,2258,2598,2428
22/07,Jueves,2281,2625,2453
23/07,Viernes,2389,2749,2569
26/07,Lunes,2378,2736,2557
27/07,Martes,2001,2303,2152
28/07,Miércoles,2071,2383,2227
29/07,Jueves,2011,2313,2162
30/07,Viernes,1892,2176,2034
2/08,Lunes,1895,2181,2038
3/08,Martes,1764,2030,1897
4/08,Miércoles,1738,2000,1869
5/08,Jueves,1788,2058,1923
6/08,Viernes,1894,2180,2037
9/08,Lunes,1907,2194,2050
