0,1,2,3,4
Fecha,Día,Min,Máx,Precio
2/08,Lunes,37793,43483,40638
3/08,Martes,39832,45828,42830
4/08,Miércoles,39831,45827,42829
5/08,Jueves,40375,46453,43414
6/08,Viernes,42773,49211,45992
9/08,Lunes,45080,51866,48473
10/08,Martes,46498,53498,49998
11/08,Miércoles,47426,54566,50996
12/08,Jueves,49366,56798,53082
13/08,Viernes,49611,57079,53345
16/08,Lunes,53518,61574,57546
17/08,Martes,51691,59473,55582
18/08,Miércoles,50132,57678,53905
19/08,Jueves,50546,58155,54350
20/08,Viernes,50778,58422,54600
23/08,Lunes,50047,57581,53814
24/08,Martes,48582,55896,52239
25/08,Miércoles,48710,56042,52376
26/08,Jueves,48170,55422,51796
27/08,Viernes,46560,53570,50065
30/08,Lunes,47579,54741,51160
31/08,Martes,47170,54270,50720
1/09,Miércoles,48501,55803,52152
2/09,Jueves,47063,54147,50605
