0,1,2,3,4
Fecha,Día,Min,Máx,Precio
9/09,Jueves,38708,44536,41622
10/09,Viernes,39386,45315,42350
13/09,Lunes,40847,46995,43921
14/09,Martes,40778,46916,43847
15/09,Miércoles,41389,47619,44504
16/09,Jueves,41759,48045,44902
17/09,Viernes,43251,49761,46506
20/09,Lunes,43415,49951,46683
21/09,Martes,41802,48094,44948
22/09,Miércoles,41697,47973,44835
23/09,Jueves,41550,47804,44677
24/09,Viernes,43532,50086,46809
27/09,Lunes,41627,47893,44760
28/09,Martes,42770,49208,45989
29/09,Miércoles,41191,47391,44291
30/09,Jueves,41382,47612,44497
1/10,Viernes,41740,48024,44882
4/10,Lunes,41346,47570,44458
5/10,Martes,43622,50188,46905
6/10,Miércoles,45609,52475,49042
7/10,Jueves,45643,52513,49078
8/10,Viernes,44412,51098,47755
11/10,Lunes,43384,49914,46649
12/10,Martes,43305,49823,46564
