0,1,2,3,4
Fecha,Día,Min,Máx,Precio
2/08,Lunes,37227,42831,40029
3/08,Martes,37736,43416,40576
4/08,Miércoles,39976,45994,42985
5/08,Jueves,42133,48475,45304
6/08,Viernes,43459,50001,46730
9/08,Lunes,44327,50999,47663
10/08,Martes,46140,53086,49613
11/08,Miércoles,46369,53349,49859
12/08,Jueves,50020,57550,53785
13/08,Viernes,48313,55585,51949
16/08,Lunes,46855,53909,50382
17/08,Martes,47241,54353,50797
18/08,Miércoles,47459,54603,51031
19/08,Jueves,46776,53818,50297
20/08,Viernes,45407,52243,48825
23/08,Lunes,45526,52380,48953
24/08,Martes,45022,51800,48411
25/08,Miércoles,43517,50069,46793
26/08,Jueves,44469,51163,47816
27/08,Viernes,44087,50723,47405
30/08,Lunes,45332,52156,48744
31/08,Martes,43987,50609,47298
1/09,Miércoles,43529,50081,46805
2/09,Jueves,44215,50871,47543
