0,1,2,3,4
Fecha,Día,Min,Máx,Precio
19/04,Lunes,48997,56373,52685
20/04,Martes,47914,55126,51520
21/04,Miércoles,46536,53542,50039
22/04,Jueves,46735,53771,50253
23/04,Viernes,46309,53281,49795
26/04,Lunes,49180,56584,52882
27/04,Martes,49053,56437,52745
28/04,Miércoles,49220,56630,52925
29/04,Jueves,50641,58265,54453
30/04,Viernes,50661,58287,54474
3/05,Lunes,52592,60509,56550
4/05,Martes,50725,58361,54543
5/05,Miércoles,49771,57263,53517
6/05,Jueves,50545,58153,54349
7/05,Viernes,51555,59315,55435
10/05,Lunes,49884,57394,53639
11/05,Martes,50104,57646,53875
12/05,Miércoles,50050,57584,53817
13/05,Jueves,50060,57596,53828
14/05,Viernes,51064,58752,54908
17/05,Lunes,52752,60694,56723
18/05,Martes,52676,60606,56641
19/05,Miércoles,53440,61484,57462
20/05,Jueves,57308,65936,61622
