0,1,2,3,4
Fecha,Día,Min,Máx,Precio
27/09,Lunes,43005,49479,46242
28/09,Martes,46114,53056,49585
29/09,Miércoles,43663,50235,46949
30/09,Jueves,39668,45640,42654
1/10,Viernes,38794,44634,41714
4/10,Lunes,39628,45594,42611
5/10,Martes,39236,45142,42189
6/10,Miércoles,38925,44785,41855
7/10,Jueves,39769,45755,42762
8/10,Viernes,41686,47962,44824
11/10,Lunes,40688,46813,43750
12/10,Martes,41496,47742,44619
13/10,Miércoles,41785,48075,44930
14/10,Jueves,40403,46485,43444
15/10,Viernes,40682,46806,43744
18/10,Lunes,40020,46044,43032
19/10,Martes,35568,40922,38245
20/10,Miércoles,36190,41638,38914
21/10,Jueves,37533,43183,40358
22/10,Viernes,37470,43110,40290
25/10,Lunes,38031,43757,40894
26/10,Martes,38372,44148,41260
27/10,Miércoles,39743,45725,42734
28/10,Jueves,39894,45900,42897
