0,1,2,3,4
Fecha,Día,Min,Máx,Precio
26/04,Lunes,46232,53192,49712
27/04,Martes,44026,50654,47340
28/04,Miércoles,44674,51400,48037
29/04,Jueves,44218,50874,47546
30/04,Viernes,41415,47649,44532
3/05,Lunes,40499,46595,43547
4/05,Martes,39335,45257,42296
5/05,Miércoles,39504,45450,42477
6/05,Jueves,39144,45036,42090
7/05,Viernes,41570,47828,44699
10/05,Lunes,41462,47704,44583
11/05,Martes,41604,47866,44735
12/05,Miércoles,42805,49249,46027
13/05,Jueves,42822,49268,46045
14/05,Viernes,44454,51146,47800
17/05,Lunes,42877,49331,46104
18/05,Martes,42070,48404,45237
19/05,Miércoles,42724,49156,45940
20/05,Jueves,43578,50138,46858
21/05,Viernes,42166,48514,45340
24/05,Lunes,42351,48727,45539
25/05,Martes,42306,48674,45490
26/05,Miércoles,42314,48684,45499
27/05,Jueves,43163,49661,46412
