0,1,2,3,4
Fecha,Día,Min,Máx,Precio
17/05,Lunes,42975,49445,46210
18/05,Martes,40276,46340,43308
19/05,Miércoles,40427,46513,43470
20/05,Jueves,40585,46695,43640
21/05,Viernes,35404,40734,38069
24/05,Lunes,35964,41378,38671
25/05,Martes,34467,39655,37061
26/05,Miércoles,34087,39219,36653
27/05,Jueves,35019,40291,37655
28/05,Viernes,35597,40955,38276
31/05,Lunes,34943,40203,37573
1/06,Martes,37734,43414,40574
2/06,Miércoles,35125,40413,37769
3/06,Jueves,35481,40823,38152
4/06,Viernes,34733,39961,37347
7/06,Lunes,34784,40020,37402
8/06,Martes,37495,43139,40317
9/06,Miércoles,36600,42110,39355
10/06,Jueves,36479,41971,39225
11/06,Viernes,37162,42756,39959
14/06,Lunes,40900,47058,43979
15/06,Martes,40085,46119,43102
16/06,Miércoles,39258,45168,42213
17/06,Jueves,38848,44696,41772
