0,1,2,3,4
Fecha,Día,Min,Máx,Precio
26/04,Lunes,47097,54187,50642
27/04,Martes,45272,52088,48680
28/04,Miércoles,43112,49602,46357
29/04,Jueves,43747,50333,47040
30/04,Viernes,43301,49819,46560
3/05,Lunes,40555,46661,43608
4/05,Martes,39659,45629,42644
5/05,Miércoles,38519,44317,41418
6/05,Jueves,38683,44507,41595
7/05,Viernes,38331,44101,41216
10/05,Lunes,40707,46835,43771
11/05,Martes,40602,46714,43658
12/05,Miércoles,40741,46873,43807
13/05,Jueves,41917,48227,45072
14/05,Viernes,41933,48245,45089
17/05,Lunes,43531,50085,46808
18/05,Martes,41987,48307,45147
19/05,Miércoles,41197,47399,44298
20/05,Jueves,41837,48135,44986
21/05,Viernes,42673,49097,45885
24/05,Lunes,41291,47507,44399
25/05,Martes,41472,47716,44594
26/05,Miércoles,41428,47664,44546
27/05,Jueves,41436,47674,44555
