0,1,2,3,4
Fecha,Día,Min,Máx,Precio
7/06,Lunes,32239,37093,34666
8/06,Martes,33648,38714,36181
9/06,Miércoles,34469,39657,37063
10/06,Jueves,33905,39009,36457
11/06,Viernes,35451,40787,38119
14/06,Lunes,36534,42034,39284
15/06,Martes,35431,40765,38098
16/06,Miércoles,32848,37792,35320
17/06,Jueves,32185,37031,34608
18/06,Viernes,32938,37896,35417
21/06,Lunes,32555,37455,35005
22/06,Martes,36428,41912,39170
23/06,Miércoles,33725,38801,36263
24/06,Jueves,33853,38949,36401
25/06,Viernes,31151,35841,33496
28/06,Lunes,34350,39520,36935
29/06,Martes,29466,33902,31684
30/06,Miércoles,29050,33424,31237
1/07,Jueves,27203,31299,29251
2/07,Viernes,27045,31117,29081
5/07,Lunes,25347,29163,27255
6/07,Martes,25442,29272,27357
7/07,Miércoles,25542,29386,27464
8/07,Jueves,22281,25635,23958
