0,1,2,3,4
Fecha,Día,Min,Máx,Precio
30/07,Viernes,37738,43420,40579
2/08,Lunes,39979,45997,42988
3/08,Martes,42136,48478,45307
4/08,Miércoles,43462,50004,46733
5/08,Jueves,44329,51003,47666
6/08,Viernes,46143,53089,49616
9/08,Lunes,46372,53352,49862
10/08,Martes,50024,57554,53789
11/08,Miércoles,48316,55590,51953
12/08,Jueves,46859,53913,50386
13/08,Viernes,47246,54358,50802
16/08,Lunes,47463,54609,51036
17/08,Martes,46781,53823,50302
18/08,Miércoles,45412,52248,48830
19/08,Jueves,45531,52385,48958
20/08,Viernes,45027,51805,48416
23/08,Lunes,43522,50074,46798
24/08,Martes,44474,51168,47821
25/08,Miércoles,44091,50729,47410
26/08,Jueves,45337,52161,48749
27/08,Viernes,43992,50614,47303
30/08,Lunes,43533,50087,46810
31/08,Martes,44221,50877,47549
1/09,Miércoles,42238,48596,45417
