0,1,2,3,4
Fecha,Día,Min,Máx,Precio
18/08,Miércoles,40441,46529,43485
19/08,Jueves,39505,45451,42478
20/08,Viernes,39432,45368,42400
23/08,Lunes,38830,44676,41753
24/08,Martes,41804,48097,44950
25/08,Miércoles,40754,46890,43822
26/08,Jueves,40727,46857,43792
27/08,Viernes,40118,46158,43138
30/08,Lunes,42376,48756,45566
31/08,Martes,41628,47894,44761
1/09,Miércoles,43335,49859,46597
2/09,Jueves,45421,52259,48840
3/09,Viernes,46746,53784,50265
6/09,Lunes,48633,55955,52294
7/09,Martes,47425,54565,50995
8/09,Miércoles,46576,53588,50082
9/09,Jueves,44854,51606,48230
10/09,Viernes,44021,50647,47334
13/09,Lunes,46395,53379,49887
14/09,Martes,46393,53377,49885
15/09,Miércoles,47026,54106,50566
16/09,Jueves,49818,57318,53568
17/09,Viernes,52506,60410,56458
20/09,Lunes,54159,62311,58235
