0,1,2,3,4
Fecha,Día,Min,Máx,Precio
5/07,Lunes,33089,38071,35580
6/07,Martes,33350,38370,35860
7/07,Miércoles,31909,36713,34311
8/07,Jueves,31164,35856,33510
9/07,Viernes,32436,37318,34877
12/07,Lunes,32255,37111,34683
13/07,Martes,34623,39835,37229
14/07,Miércoles,35406,40736,38071
15/07,Jueves,32286,37146,34716
16/07,Viernes,33213,38213,35713
19/07,Lunes,34395,39573,36984
20/07,Martes,35338,40658,37998
21/07,Miércoles,31413,36141,33777
22/07,Jueves,31485,36225,33855
23/07,Viernes,31238,35940,33589
26/07,Lunes,29370,33792,31581
27/07,Martes,29171,33563,31367
28/07,Miércoles,27852,32044,29948
29/07,Jueves,27603,31759,29681
30/07,Viernes,28667,32983,30825
2/08,Lunes,31481,36221,33851
3/08,Martes,29959,34469,32214
4/08,Miércoles,30488,35078,32783
5/08,Jueves,29923,34427,32175
