0,1,2,3,4
Fecha,Día,Min,Máx,Precio
30/09,Jueves,39097,44983,42040
1/10,Viernes,38053,43781,40917
4/10,Lunes,37160,42754,39957
5/10,Martes,37578,43234,40406
6/10,Miércoles,37469,43109,40289
7/10,Jueves,35761,41145,38453
8/10,Viernes,36837,42383,39610
11/10,Lunes,39501,45447,42474
12/10,Martes,37401,43031,40216
13/10,Miércoles,33979,39095,36537
14/10,Jueves,33231,38233,35732
15/10,Viernes,33946,39056,36501
18/10,Lunes,33609,38669,36139
19/10,Martes,33343,38363,35853
20/10,Miércoles,34066,39194,36630
21/10,Jueves,35709,41085,38397
22/10,Viernes,34854,40100,37477
25/10,Lunes,35546,40896,38221
26/10,Martes,35793,41181,38487
27/10,Miércoles,34609,39819,37214
28/10,Jueves,34848,40094,37471
29/10,Viernes,34281,39441,36861
1/11,Lunes,30467,35053,32760
2/11,Martes,31000,35666,33333
