0,1,2,3,4
Fecha,Día,Min,Máx,Precio
4/10,Lunes,42999,49473,46236
5/10,Martes,43509,50059,46784
6/10,Miércoles,42347,48721,45534
7/10,Jueves,41352,47578,44465
8/10,Viernes,41817,48111,44964
11/10,Lunes,41696,47972,44834
12/10,Martes,39796,45786,42791
13/10,Miércoles,40993,47163,44078
14/10,Jueves,43956,50574,47265
15/10,Viernes,41619,47885,44752
18/10,Lunes,37812,43504,40658
19/10,Martes,36979,42545,39762
20/10,Miércoles,37774,43460,40617
21/10,Jueves,37400,43030,40215
22/10,Viernes,37104,42690,39897
25/10,Lunes,37908,43614,40761
26/10,Martes,39736,45718,42727
27/10,Miércoles,38785,44623,41704
28/10,Jueves,39555,45509,42532
29/10,Viernes,39830,45826,42828
1/11,Lunes,38512,44310,41411
2/11,Martes,38778,44616,41697
3/11,Miércoles,38147,43889,41018
4/11,Jueves,33903,39007,36455
