0,1,2,3,4
Fecha,Día,Min,Máx,Precio
27/09,Lunes,38030,43756,40893
28/09,Martes,39174,45072,42123
29/09,Miércoles,42006,48330,45168
30/09,Jueves,39773,45761,42767
1/10,Viernes,36134,41574,38854
4/10,Lunes,35338,40658,37998
5/10,Martes,36098,41532,38815
6/10,Miércoles,35741,41121,38431
7/10,Jueves,35458,40796,38127
8/10,Viernes,36226,41680,38953
11/10,Lunes,37974,43690,40832
12/10,Martes,37064,42644,39854
13/10,Miércoles,37800,43490,40645
14/10,Jueves,38063,43793,40928
15/10,Viernes,36804,42344,39574
18/10,Lunes,37058,42636,39847
19/10,Martes,36454,41942,39198
20/10,Miércoles,32398,37276,34837
21/10,Jueves,32965,37927,35446
22/10,Viernes,34188,39334,36761
25/10,Lunes,34130,39268,36699
26/10,Martes,34642,39856,37249
27/10,Miércoles,34951,40213,37582
28/10,Jueves,36199,41649,38924
