0,1,2,3,4
Fecha,Día,Min,Máx,Precio
14/09,Martes,40810,46954,43882
15/09,Miércoles,41620,47886,44753
16/09,Jueves,41910,48220,45065
17/09,Viernes,40524,46624,43574
20/09,Lunes,40804,46946,43875
21/09,Martes,40140,46182,43161
22/09,Miércoles,35675,41045,38360
23/09,Jueves,36299,41763,39031
24/09,Viernes,37645,43313,40479
27/09,Lunes,37581,43239,40410
28/09,Martes,38145,43887,41016
29/09,Miércoles,38486,44280,41383
30/09,Jueves,39861,45861,42861
1/10,Viernes,40012,46036,43024
4/10,Lunes,38525,44325,41425
5/10,Martes,38428,44212,41320
6/10,Miércoles,38292,44056,41174
7/10,Jueves,40119,46159,43139
8/10,Viernes,38363,44139,41251
11/10,Lunes,39416,45350,42383
12/10,Martes,37961,43675,40818
13/10,Miércoles,38137,43879,41008
14/10,Jueves,38467,44257,41362
15/10,Viernes,38103,43839,40971
