0,1,2,3,4
Fecha,Día,Min,Máx,Precio
22/10,Viernes,63061,72555,67808
25/10,Lunes,65319,75151,70235
26/10,Martes,65881,75799,70840
27/10,Miércoles,66588,76612,71600
28/10,Jueves,65722,75616,70669
29/10,Viernes,70669,81307,75988
1/11,Lunes,70660,81298,75979
2/11,Martes,72376,83272,77824
3/11,Miércoles,70490,81102,75796
4/11,Jueves,74108,85264,79686
5/11,Viernes,73759,84863,79311
8/11,Lunes,75167,86483,80825
9/11,Martes,75357,86701,81029
10/11,Miércoles,73245,84271,78758
11/11,Jueves,78704,90552,84628
12/11,Viernes,82272,94658,88465
15/11,Lunes,84042,96694,90368
16/11,Martes,85033,97833,91433
17/11,Miércoles,84162,96832,90497
18/11,Jueves,92490,106414,99452
19/11,Viernes,97570,112258,104914
22/11,Lunes,98727,113589,106158
23/11,Martes,96089,110553,103321
24/11,Miércoles,93833,107959,100896
