0,1,2,3,4
Fecha,Día,Min,Máx,Precio
1/09,Miércoles,42069,48401,45235
2/09,Jueves,41963,48279,45121
3/09,Viernes,41815,48109,44962
6/09,Lunes,43810,50404,47107
7/09,Martes,41892,48198,45045
8/09,Miércoles,43042,49522,46282
9/09,Jueves,41453,47693,44573
10/09,Viernes,41645,47915,44780
13/09,Lunes,42005,48329,45167
14/09,Martes,41608,47872,44740
15/09,Miércoles,43899,50507,47203
16/09,Jueves,45899,52809,49354
17/09,Viernes,45933,52847,49390
20/09,Lunes,44695,51423,48059
21/09,Martes,43660,50232,46946
22/09,Miércoles,43580,50140,46860
23/09,Jueves,42915,49375,46145
24/09,Viernes,46201,53155,49678
27/09,Lunes,45042,51822,48432
28/09,Martes,45011,51787,48399
29/09,Miércoles,44339,51013,47676
30/09,Jueves,46835,53885,50360
1/10,Viernes,46008,52934,49471
4/10,Lunes,47895,55105,51500
