0,1,2,3,4
Fecha,Día,Min,Máx,Precio
7/04,Miércoles,52935,60903,56919
8/04,Jueves,53757,61849,57803
9/04,Viernes,54831,63085,58958
12/04,Lunes,53055,61041,57048
13/04,Martes,53288,61310,57299
14/04,Miércoles,53230,61244,57237
15/04,Jueves,53241,61255,57248
16/04,Viernes,54309,62485,58397
19/04,Lunes,56104,64550,60327
20/04,Martes,56022,64456,60239
21/04,Miércoles,56834,65390,61112
22/04,Jueves,60949,70125,65537
23/04,Viernes,59856,68866,64361
26/04,Lunes,57550,66214,61882
27/04,Martes,57854,66564,62209
28/04,Miércoles,54536,62746,58641
29/04,Jueves,53866,61974,57920
30/04,Viernes,53906,62020,57963
3/05,Lunes,54294,62468,58381
4/05,Martes,53115,61111,57113
5/05,Miércoles,54972,63248,59110
6/05,Jueves,56253,64721,60487
7/05,Viernes,53058,61046,57052
10/05,Lunes,51079,58769,54924
