0,1,2,3,4
Fecha,Día,Min,Máx,Precio
10/09,Viernes,42147,48491,45319
13/09,Lunes,37459,43097,40278
14/09,Martes,38114,43852,40983
15/09,Miércoles,39529,45479,42504
16/09,Jueves,39462,45402,42432
17/09,Viernes,40053,46083,43068
20/09,Lunes,40411,46495,43453
21/09,Martes,41855,48155,45005
22/09,Miércoles,42014,48338,45176
23/09,Jueves,40452,46542,43497
24/09,Viernes,40350,46424,43387
27/09,Lunes,40208,46260,43234
28/09,Martes,42126,48468,45297
29/09,Miércoles,40283,46347,43315
30/09,Jueves,41389,47619,44504
1/10,Viernes,39861,45861,42861
4/10,Lunes,40046,46074,43060
5/10,Martes,40392,46472,43432
6/10,Miércoles,40010,46034,43022
7/10,Jueves,42213,48567,45390
8/10,Viernes,44136,50780,47458
11/10,Lunes,44168,50818,47493
12/10,Martes,42978,49448,46213
13/10,Miércoles,41983,48303,45143
