0,1,2,3,4
Fecha,Día,Min,Máx,Precio
3/05,Lunes,51549,59309,55429
4/05,Martes,51624,59396,55510
5/05,Miércoles,55648,64026,59837
6/05,Jueves,54320,62498,58409
7/05,Viernes,54141,62291,58216
10/05,Lunes,55154,63456,59305
11/05,Martes,60702,69840,65271
12/05,Miércoles,59492,68448,63970
13/05,Jueves,58265,67036,62650
14/05,Viernes,57656,66336,61996
17/05,Lunes,55422,63766,59594
18/05,Martes,52778,60723,56750
19/05,Miércoles,53555,61617,57586
20/05,Jueves,53008,60988,56998
21/05,Viernes,49648,57122,53385
24/05,Lunes,48551,55859,52205
25/05,Martes,47156,54254,50705
26/05,Miércoles,47357,54485,50921
27/05,Jueves,46925,53989,50457
28/05,Viernes,49834,57336,53585
31/05,Lunes,49705,57187,53446
1/06,Martes,49875,57383,53629
2/06,Miércoles,51316,59040,55178
3/06,Jueves,51335,59063,55199
