0,1,2,3,4
Fecha,Día,Min,Máx,Precio
23/07,Viernes,30188,34732,32460
26/07,Lunes,32565,37467,35016
27/07,Martes,31454,36188,33821
28/07,Miércoles,30505,35097,32801
29/07,Jueves,30756,35386,33071
30/07,Viernes,30897,35549,33223
2/08,Lunes,30453,35037,32745
3/08,Martes,29562,34012,31787
4/08,Miércoles,29639,34101,31870
5/08,Jueves,29311,33723,31517
6/08,Viernes,28332,32596,30464
9/08,Lunes,28951,33309,31130
10/08,Martes,28702,33022,30862
11/08,Miércoles,29513,33955,31734
12/08,Jueves,28637,32949,30793
13/08,Viernes,28339,32605,30472
16/08,Lunes,28786,33120,30953
17/08,Martes,27495,31635,29565
18/08,Miércoles,27976,32188,30082
19/08,Jueves,28701,33021,30861
20/08,Viernes,28927,33281,31104
23/08,Lunes,27678,31844,29761
24/08,Martes,27031,31101,29066
25/08,Miércoles,28134,32370,30252
