0,1,2,3,4
Fecha,Día,Min,Máx,Precio
7/05,Viernes,51525,59281,55403
10/05,Lunes,55640,64016,59828
11/05,Martes,51794,59592,55693
12/05,Miércoles,52320,60196,56258
13/05,Jueves,51217,58927,55072
14/05,Viernes,51292,59014,55153
17/05,Lunes,55290,63614,59452
18/05,Martes,53971,62095,58033
19/05,Miércoles,53792,61890,57841
20/05,Jueves,54798,63048,58923
21/05,Viernes,60311,69390,64850
24/05,Lunes,59109,68007,63558
25/05,Martes,57890,66604,62247
26/05,Miércoles,57285,65909,61597
27/05,Jueves,55065,63355,59210
28/05,Viernes,52438,60332,56385
31/05,Lunes,53210,61220,57215
1/06,Martes,52667,60595,56631
2/06,Miércoles,49328,56754,53041
3/06,Jueves,48237,55499,51868
4/06,Viernes,46851,53903,50377
7/06,Lunes,47051,54133,50592
8/06,Martes,46622,53640,50131
9/06,Miércoles,49512,56966,53239
