0,1,2,3,4
Fecha,Día,Min,Máx,Precio
29/06,Martes,31894,36696,34295
30/06,Miércoles,34236,39390,36813
1/07,Jueves,35011,40281,37646
2/07,Viernes,31925,36731,34328
5/07,Lunes,32842,37786,35314
6/07,Martes,34011,39131,36571
7/07,Miércoles,34943,40203,37573
8/07,Jueves,31062,35738,33400
9/07,Viernes,31134,35820,33477
12/07,Lunes,30889,35539,33214
13/07,Martes,29042,33414,31228
14/07,Miércoles,28845,33187,31016
15/07,Jueves,27540,31686,29613
16/07,Viernes,27295,31403,29349
19/07,Lunes,28346,32614,30480
20/07,Martes,31130,35816,33473
21/07,Miércoles,29625,34085,31855
22/07,Jueves,30149,34687,32418
23/07,Viernes,29590,34044,31817
26/07,Lunes,33108,38092,35600
27/07,Martes,32936,37894,35415
28/07,Miércoles,30896,35548,33222
29/07,Jueves,31124,35810,33467
30/07,Viernes,29998,34514,32256
