0,1,2,3,4
Fecha,Día,Min,Máx,Precio
8/06,Martes,29299,33709,31504
9/06,Miércoles,29514,33958,31736
10/06,Jueves,28446,32728,30587
11/06,Viernes,26743,30769,28756
14/06,Lunes,27912,32114,30013
15/06,Martes,28592,32896,30744
16/06,Miércoles,28125,32359,30242
17/06,Jueves,29407,33833,31620
18/06,Viernes,30306,34868,32587
21/06,Lunes,29391,33815,31603
22/06,Martes,27248,31350,29299
23/06,Miércoles,26698,30718,28708
24/06,Jueves,27322,31436,29379
25/06,Viernes,27005,31071,29038
28/06,Lunes,30218,34768,32493
29/06,Martes,27975,32187,30081
30/06,Miércoles,28081,32309,30195
1/07,Jueves,25840,29730,27785
2/07,Viernes,28493,32783,30638
5/07,Lunes,24442,28122,26282
6/07,Martes,24097,27725,25911
7/07,Miércoles,22566,25962,24264
8/07,Jueves,22434,25812,24123
9/07,Viernes,21025,24191,22608
