0,1,2,3,4
Fecha,Día,Min,Máx,Precio
26/04,Lunes,45650,52522,49086
27/04,Martes,45174,51974,48574
28/04,Miércoles,43424,49960,46692
29/04,Jueves,41352,47576,44464
30/04,Viernes,41961,48277,45119
3/05,Lunes,41532,47784,44658
4/05,Martes,38899,44755,41827
5/05,Miércoles,38039,43765,40902
6/05,Jueves,36946,42508,39727
7/05,Viernes,37104,42690,39897
10/05,Lunes,36766,42300,39533
11/05,Martes,39045,44923,41984
12/05,Miércoles,38944,44806,41875
13/05,Jueves,39077,44959,42018
14/05,Viernes,40205,46257,43231
17/05,Lunes,40221,46275,43248
18/05,Martes,41754,48040,44897
19/05,Miércoles,40273,46335,43304
20/05,Jueves,39515,45463,42489
21/05,Viernes,40129,46169,43149
24/05,Lunes,40930,47092,44011
25/05,Martes,39604,45566,42585
26/05,Miércoles,39778,45766,42772
27/05,Jueves,39735,45717,42726
