0,1,2,3,4
Fecha,Día,Min,Máx,Precio
24/05,Lunes,31964,36776,34370
25/05,Martes,35246,40552,37899
26/05,Miércoles,30235,34787,32511
27/05,Jueves,29808,34296,32052
28/05,Viernes,27914,32116,30015
31/05,Lunes,27752,31930,29841
1/06,Martes,26009,29925,27967
2/06,Miércoles,26107,30037,28072
3/06,Jueves,26209,30155,28182
4/06,Viernes,22864,26306,24585
7/06,Lunes,23226,26722,24974
8/06,Martes,22259,25609,23934
9/06,Miércoles,22013,25327,23670
10/06,Jueves,22615,26019,24317
11/06,Viernes,22988,26448,24718
14/06,Lunes,22566,25962,24264
15/06,Martes,24368,28036,26202
16/06,Miércoles,22684,26098,24391
17/06,Jueves,22913,26363,24638
18/06,Viernes,22430,25806,24118
21/06,Lunes,22462,25844,24153
22/06,Martes,24213,27859,26036
23/06,Miércoles,23636,27194,25415
24/06,Jueves,23558,27104,25331
