0,1,2,3,4
Fecha,Día,Min,Máx,Precio
3/09,Viernes,46241,53201,49721
6/09,Lunes,47892,55102,51497
7/09,Martes,48074,55312,51693
8/09,Miércoles,46288,53256,49772
9/09,Jueves,46171,53121,49646
10/09,Viernes,46008,52934,49471
13/09,Lunes,48204,55460,51832
14/09,Martes,46095,53033,49564
15/09,Miércoles,47360,54490,50925
16/09,Jueves,45611,52477,49044
17/09,Viernes,45823,52721,49272
20/09,Lunes,46219,53177,49698
21/09,Martes,45782,52674,49228
22/09,Miércoles,48302,55574,51938
23/09,Jueves,50504,58106,54305
24/09,Viernes,50540,58148,54344
27/09,Lunes,49177,56581,52879
28/09,Martes,48039,55271,51655
29/09,Miércoles,47952,55170,51561
30/09,Jueves,47221,54329,50775
1/10,Viernes,50837,58489,54663
4/10,Lunes,49562,57022,53292
5/10,Martes,49528,56984,53256
6/10,Miércoles,48789,56133,52461
