0,1,2,3,4
Fecha,Día,Min,Máx,Precio
18/06,Viernes,35179,40475,37827
21/06,Lunes,33588,38644,36116
22/06,Martes,33288,38300,35794
23/06,Miércoles,34571,39775,37173
24/06,Jueves,37965,43681,40823
25/06,Viernes,36130,41568,38849
28/06,Lunes,36768,42302,39535
29/06,Martes,36086,41518,38802
30/06,Miércoles,40376,46454,43415
1/07,Jueves,40167,46213,43190
2/07,Viernes,37680,43352,40516
5/07,Lunes,37958,43672,40815
6/07,Martes,36584,42092,39338
7/07,Miércoles,34395,39573,36984
8/07,Jueves,35899,41303,38601
9/07,Viernes,36774,42310,39542
12/07,Lunes,36173,41619,38896
13/07,Martes,37822,43516,40669
14/07,Miércoles,38978,44846,41912
15/07,Jueves,37801,43491,40646
16/07,Viernes,35044,40320,37682
19/07,Lunes,34337,39507,36922
20/07,Martes,35141,40431,37786
21/07,Miércoles,34733,39961,37347
