0,1,2,3,4
Fecha,Día,Min,Máx,Precio
1/06,Martes,36263,41723,38993
2/06,Miércoles,37372,42998,40185
3/06,Jueves,36243,41699,38971
4/06,Viernes,33600,38658,36129
7/06,Lunes,32922,37878,35400
8/06,Martes,33692,38764,36228
9/06,Miércoles,33301,38313,35807
10/06,Jueves,37262,42872,40067
11/06,Viernes,34496,39690,37093
14/06,Lunes,34628,39840,37234
15/06,Martes,31865,36661,34263
16/06,Miércoles,35136,40426,37781
17/06,Jueves,30140,34678,32409
18/06,Viernes,29715,34189,31952
21/06,Lunes,27827,32015,29921
22/06,Martes,27665,31829,29747
23/06,Miércoles,25927,29831,27879
24/06,Jueves,26025,29943,27984
25/06,Viernes,26127,30061,28094
28/06,Lunes,22792,26224,24508
29/06,Martes,23152,26638,24895
30/06,Miércoles,22189,25529,23859
1/07,Jueves,21944,25248,23596
2/07,Viernes,22544,25938,24241
