0,1,2,3,4
Fecha,Día,Min,Máx,Precio
19/07,Lunes,29473,33909,31691
20/07,Martes,29049,33421,31235
21/07,Miércoles,28199,32443,30321
22/07,Jueves,28272,32528,30400
23/07,Viernes,27959,32167,30063
26/07,Lunes,27024,31092,29058
27/07,Martes,27614,31772,29693
28/07,Miércoles,27377,31499,29438
29/07,Jueves,28150,32388,30269
30/07,Viernes,27315,31427,29371
2/08,Lunes,27030,31100,29065
3/08,Martes,27457,31591,29524
4/08,Miércoles,26226,30174,28200
5/08,Jueves,26684,30702,28693
6/08,Viernes,27375,31497,29436
9/08,Lunes,27591,31745,29668
10/08,Martes,26400,30374,28387
11/08,Miércoles,25783,29665,27724
12/08,Jueves,26835,30875,28855
13/08,Viernes,26686,30704,28695
16/08,Lunes,28646,32958,30802
17/08,Martes,29294,33704,31499
18/08,Miércoles,26712,30734,28723
19/08,Jueves,27480,31616,29548
