0,1,2,3,4
Fecha,Día,Min,Máx,Precio
26/07,Lunes,33930,39038,36484
27/07,Martes,34607,39817,37212
28/07,Miércoles,36023,41445,38734
29/07,Jueves,36201,41651,38926
30/07,Viernes,39052,44930,41991
2/08,Lunes,37719,43397,40558
3/08,Martes,36581,42087,39334
4/08,Miércoles,36882,42434,39658
5/08,Jueves,37052,42630,39841
6/08,Viernes,36519,42017,39268
9/08,Lunes,35451,40787,38119
10/08,Martes,35544,40894,38219
11/08,Miércoles,35150,40442,37796
12/08,Jueves,33976,39090,36533
13/08,Viernes,34719,39945,37332
16/08,Lunes,34420,39602,37011
17/08,Martes,35392,40720,38056
18/08,Miércoles,34342,39512,36927
19/08,Jueves,33984,39100,36542
20/08,Viernes,34521,39717,37119
23/08,Lunes,32973,37937,35455
24/08,Martes,33550,38600,36075
25/08,Miércoles,34418,39600,37009
26/08,Jueves,34690,39912,37301
