0,1,2,3,4
Fecha,Día,Min,Máx,Precio
22/04,Jueves,47647,54819,51233
23/04,Viernes,48349,55627,51988
26/04,Lunes,47855,55059,51457
27/04,Martes,44821,51569,48195
28/04,Miércoles,43830,50428,47129
29/04,Jueves,42571,48979,45775
30/04,Viernes,42752,49188,45970
3/05,Lunes,42362,48740,45551
4/05,Martes,44989,51761,48375
5/05,Miércoles,44873,51628,48250
6/05,Jueves,45026,51804,48415
7/05,Viernes,46326,53300,49813
10/05,Lunes,46344,53320,49832
11/05,Martes,48111,55353,51732
12/05,Miércoles,46403,53389,49896
13/05,Jueves,45530,52384,48957
14/05,Viernes,46238,53198,49718
17/05,Lunes,47162,54262,50712
18/05,Martes,45634,52504,49069
19/05,Miércoles,45835,52735,49285
20/05,Jueves,45786,52678,49232
21/05,Viernes,45795,52689,49242
24/05,Lunes,46714,53746,50230
25/05,Martes,48258,55522,51890
