0,1,2,3,4
Fecha,Día,Min,Máx,Precio
3/09,Viernes,47047,54129,50588
6/09,Lunes,47226,54336,50781
7/09,Martes,45471,52317,48894
8/09,Miércoles,45357,52185,48771
9/09,Jueves,45197,52001,48599
10/09,Viernes,47354,54482,50918
13/09,Lunes,45282,52098,48690
14/09,Martes,46525,53529,50027
15/09,Miércoles,44807,51553,48180
16/09,Jueves,45016,51792,48404
17/09,Viernes,45404,52240,48822
20/09,Lunes,44976,51746,48361
21/09,Martes,47451,54595,51023
22/09,Miércoles,49614,57082,53348
23/09,Jueves,49650,57124,53387
24/09,Viernes,48312,55584,51948
27/09,Lunes,47193,54297,50745
28/09,Martes,47106,54198,50652
29/09,Miércoles,46388,53372,49880
30/09,Jueves,49940,57458,53699
1/10,Viernes,48687,56017,52352
4/10,Lunes,48655,55979,52317
5/10,Martes,47928,55144,51536
6/10,Miércoles,50626,58248,54437
