0,1,2,3,4
Fecha,Día,Min,Máx,Precio
18/06,Viernes,34048,39174,36611
21/06,Lunes,33745,38825,36285
22/06,Martes,35045,40321,37683
23/06,Miércoles,38486,44280,41383
24/06,Jueves,36625,42139,39382
25/06,Viernes,37273,42883,40078
28/06,Lunes,36582,42088,39335
29/06,Martes,40930,47092,44011
30/06,Miércoles,40717,46847,43782
1/07,Jueves,38196,43946,41071
2/07,Viernes,38478,44270,41374
5/07,Lunes,37086,42668,39877
6/07,Martes,34866,40114,37490
7/07,Miércoles,36390,41868,39129
8/07,Jueves,37276,42888,40082
9/07,Viernes,36667,42187,39427
12/07,Lunes,38338,44110,41224
13/07,Martes,39510,45458,42484
14/07,Miércoles,38317,44085,41201
15/07,Jueves,35523,40871,38197
16/07,Viernes,34807,40047,37427
19/07,Lunes,35621,40983,38302
20/07,Martes,35207,40507,37857
21/07,Miércoles,39396,45326,42361
