0,1,2,3,4
Fecha,Día,Min,Máx,Precio
17/06,Jueves,34048,39174,36611
18/06,Viernes,33745,38825,36285
21/06,Lunes,35045,40321,37683
22/06,Martes,38486,44280,41383
23/06,Miércoles,36625,42139,39382
24/06,Jueves,37273,42883,40078
25/06,Viernes,36582,42088,39335
28/06,Lunes,40930,47092,44011
29/06,Martes,40717,46847,43782
30/06,Miércoles,38196,43946,41071
1/07,Jueves,38478,44270,41374
2/07,Viernes,37086,42668,39877
5/07,Lunes,34866,40114,37490
6/07,Martes,36390,41868,39129
7/07,Miércoles,37276,42888,40082
8/07,Jueves,36667,42187,39427
9/07,Viernes,38338,44110,41224
12/07,Lunes,39510,45458,42484
13/07,Martes,38317,44085,41201
14/07,Miércoles,35523,40871,38197
15/07,Jueves,34807,40047,37427
16/07,Viernes,35621,40983,38302
19/07,Lunes,35207,40507,37857
20/07,Martes,39396,45326,42361
