0,1,2,3,4
Fecha,Día,Min,Máx,Precio
5/10,Martes,45388,52220,48804
6/10,Miércoles,44924,51686,48305
7/10,Jueves,49369,56801,53085
8/10,Viernes,52080,59920,56000
11/10,Lunes,52698,60630,56664
12/10,Martes,51290,59011,55150
13/10,Miércoles,50085,57625,53855
14/10,Jueves,50648,58272,54460
15/10,Viernes,50502,58104,54303
18/10,Lunes,48200,55456,51828
19/10,Martes,49650,57124,53387
20/10,Miércoles,53240,61254,57247
21/10,Jueves,50409,57997,54203
22/10,Viernes,45797,52691,49244
25/10,Lunes,44788,51530,48159
26/10,Martes,45751,52639,49195
27/10,Miércoles,45298,52118,48708
28/10,Jueves,44940,51706,48323
29/10,Viernes,45914,52826,49370
1/11,Lunes,48128,55374,51751
2/11,Martes,46975,54047,50511
3/11,Miércoles,47908,55120,51514
4/11,Jueves,48242,55504,51873
5/11,Viernes,46646,53668,50157
