0,1,2,3,4
Fecha,Día,Min,Máx,Precio
26/04,Lunes,44772,51512,48142
27/04,Martes,43849,50449,47149
28/04,Miércoles,43391,49923,46657
29/04,Jueves,41710,47988,44849
30/04,Viernes,39719,45699,42709
3/05,Lunes,40304,46372,43338
4/05,Martes,39892,45898,42895
5/05,Miércoles,37364,42988,40176
6/05,Jueves,36538,42038,39288
7/05,Viernes,35488,40830,38159
10/05,Lunes,35639,41005,38322
11/05,Martes,35315,40631,37973
12/05,Miércoles,37504,43150,40327
13/05,Jueves,37407,43039,40223
14/05,Viernes,37536,43186,40361
17/05,Lunes,38620,44434,41527
18/05,Martes,38635,44451,41543
19/05,Miércoles,40108,46146,43127
20/05,Jueves,38685,44509,41597
21/05,Viernes,37957,43671,40814
24/05,Lunes,38547,44349,41448
25/05,Martes,39317,45235,42276
26/05,Miércoles,38044,43770,40907
27/05,Jueves,38211,43963,41087
