0,1,2,3,4
Fecha,Día,Min,Máx,Precio
13/08,Viernes,42354,48730,45542
16/08,Lunes,41722,48002,44862
17/08,Martes,44070,50704,47387
18/08,Miércoles,43292,49809,46550
19/08,Jueves,45067,51851,48459
20/08,Viernes,47237,54347,50792
23/08,Lunes,48615,55933,52274
24/08,Martes,50577,58191,54384
25/08,Miércoles,49321,56745,53033
26/08,Jueves,48437,55729,52083
27/08,Viernes,46646,53668,50157
30/08,Lunes,45780,52672,49226
31/08,Martes,48249,55513,51881
1/09,Miércoles,48247,55511,51879
2/09,Jueves,48907,56269,52588
3/09,Viernes,51810,59610,55710
6/09,Lunes,54606,62826,58716
7/09,Martes,56325,64803,60564
8/09,Miércoles,57449,66097,61773
9/09,Jueves,59799,68801,64300
10/09,Viernes,60096,69142,64619
13/09,Lunes,64828,74588,69708
14/09,Martes,62615,72041,67328
15/09,Miércoles,60726,69868,65297
