0,1,2,3,4
Fecha,Día,Min,Máx,Precio
6/08,Viernes,38441,44227,41334
9/08,Lunes,37486,43128,40307
10/08,Martes,36814,42356,39585
11/08,Miércoles,35453,40789,38121
12/08,Jueves,34794,40032,37413
13/08,Viernes,36671,42191,39431
16/08,Lunes,36670,42190,39430
17/08,Martes,37171,42767,39969
18/08,Miércoles,39378,45306,42342
19/08,Jueves,41502,47750,44626
20/08,Viernes,42808,49252,46030
23/08,Lunes,43663,50235,46949
24/08,Martes,45449,52291,48870
25/08,Miércoles,45674,52550,49112
26/08,Jueves,49271,56689,52980
27/08,Viernes,47589,54753,51171
30/08,Lunes,46153,53101,49627
31/08,Martes,46533,53539,50036
1/09,Miércoles,46747,53785,50266
2/09,Jueves,46075,53011,49543
3/09,Viernes,44726,51460,48093
6/09,Lunes,44844,51594,48219
7/09,Martes,44347,51023,47685
8/09,Miércoles,42865,49317,46091
