0,1,2,3,4
Fecha,Día,Min,Máx,Precio
6/05,Jueves,57743,66435,62089
7/05,Viernes,53751,61843,57797
10/05,Lunes,54296,62470,58383
11/05,Martes,53151,61153,57152
12/05,Miércoles,53229,61243,57236
13/05,Jueves,57379,66017,61698
14/05,Viernes,56010,64442,60226
17/05,Lunes,55825,64229,60027
18/05,Martes,56870,65431,61150
19/05,Miércoles,62590,72012,67301
20/05,Jueves,61343,70577,65960
21/05,Viernes,60077,69121,64599
24/05,Lunes,59450,68400,63925
25/05,Martes,57147,65749,61448
26/05,Miércoles,54420,62612,58516
27/05,Jueves,55222,63534,59378
28/05,Viernes,54658,62886,58772
31/05,Lunes,51193,58899,55046
1/06,Martes,50061,57597,53829
2/06,Miércoles,48622,55942,52282
3/06,Jueves,48830,56180,52505
4/06,Viernes,48385,55669,52027
7/06,Lunes,51384,59120,55252
8/06,Martes,51251,58967,55109
