0,1,2,3,4
Fecha,Día,Min,Máx,Precio
5/07,Lunes,29847,34341,32094
6/07,Martes,29151,33539,31345
7/07,Miércoles,30340,34908,32624
8/07,Jueves,30172,34714,32443
9/07,Viernes,32387,37263,34825
12/07,Lunes,33120,38106,35613
13/07,Martes,30202,34748,32475
14/07,Miércoles,31069,35747,33408
15/07,Jueves,32175,37019,34597
16/07,Viernes,33057,38033,35545
19/07,Lunes,29385,33809,31597
20/07,Martes,29453,33887,31670
21/07,Miércoles,29222,33620,31421
22/07,Jueves,27475,31611,29543
23/07,Viernes,27288,31396,29342
26/07,Lunes,26054,29976,28015
27/07,Martes,25822,29710,27766
28/07,Miércoles,26817,30855,28836
29/07,Jueves,29450,33884,31667
30/07,Viernes,28026,32246,30136
2/08,Lunes,28521,32815,30668
3/08,Martes,27992,32206,30099
4/08,Miércoles,31320,36034,33677
5/08,Jueves,31157,35847,33502
